Id,Time[ns],SD card (SD mode): Raw bits,SD card (SD mode): Decoded bits,SD card (SD mode): Decoded fields,SD card (SD mode): Fields,SD card (SD mode): Commands
4304,4356649984.00,1,,,,
4305,4356650024.00,1,,,CRC: 0x60,
4306,4356650064.00,1,,,,
4307,4356650104.00,0,,,,
4308,4356650144.00,0,,,,
4309,4356650184.00,0,,,,
4310,4356650224.00,0,,,,
4311,4356650264.00,0,,,,
4312,4356650368.00,0,,,End bit,
4313,4356650448.00,0,,,Start bit,Response: R1
4314,4356650488.00,0,,,Transmission: card,
4315,4356650528.00,0,,,Command: GO_IDLE_STATE (0),
4316,4359911192.00,0,,,,
4317,4359911232.00,0,,,,
4318,4359911272.00,0,,,,
4319,4359911312.00,0,,,,
4320,4359911352.00,0,,,,
4321,4359911376.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4322,4359911392.00,0,ADDRESS_ERROR,,,
4323,4359911416.00,0,BLOCK_LEN_ERROR,,,
4324,4359911432.00,0,ERASE_SEQ_ERROR,,,
4325,4359911456.00,0,ERASE_PARAM,,,
4326,4359911472.00,0,WP_VIOLATION,,,
4327,4359911496.00,0,CARD_IS_LOCKED,,,
4328,4359911512.00,0,LOCK_UNLOCK_FAILED,,,
4329,4359911536.00,0,COM_CRC_ERROR,,,
4330,4359911552.00,0,ILLEGAL_COMMAND,,,
4331,4359911576.00,0,CARD_ECC_FAILED,,,
4332,4359911616.00,0,CC_ERROR,,,
4333,4359911696.00,0,ERROR,,,
4334,4359911720.00,0,Reserved,,,
4335,4359911736.00,0,Reserved for DEFERRED_RESPONSE,,,
4336,4359911760.00,0,CSD_OVERWRITE,,,
4337,4359911776.00,0,WP_ERASE_SKIP,,,
4338,4359911800.00,0,CARD_ECC_DISABLED,,,
4339,4359911816.00,0,ERASE_RESET,,,
4340,4359911840.00,0,CURRENT_STATE,,,
4341,4359911856.00,0,,,,
4342,4359911880.00,0,,,,
4343,4359911920.00,0,,,,
4344,4359911960.00,0,READY_FOR_DATA,,,
4345,4359912000.00,0,RSVD,,,
4346,4359912040.00,0,FX_EVENT,,,
4347,4359912080.00,0,APP_CMD,,,
4348,4359912304.00,0,Reserved for SDIO card,,,
4349,4359912344.00,0,AKE_SEQ_ERROR,,,
4350,4359912384.00,0,Reserved for application specific commands,,,
4351,4359912424.00,0,Reserved for manufacturer test mode,,,
4352,4359912464.00,0,,,,
4353,4359912488.00,0,,,CRC: 0x0,
4354,4359912504.00,0,,,,
4355,4359912528.00,0,,,,
4356,4359912544.00,0,,,,
4357,4359912568.00,0,,,,
4358,4359912608.00,0,,,,
4359,4359912648.00,0,,,,
4360,4359912688.00,0,,,End bit,
4361,4569609544.00,0,,,Start bit,CMD0 (GO_IDLE_STATE): Reset all SD cards
4362,4569609584.00,1,,,Transmission: host,
4363,4569609608.00,0,,,Command: GO_IDLE_STATE (0),
4364,4569609624.00,0,,,,
4365,4569609648.00,0,,,,
4366,4569609664.00,0,,,,
4367,4569609688.00,0,,,,
4368,4569609704.00,0,,,,
4369,4569609728.00,0,,Stuff bits,Argument: 0x00000000,
4370,4569609744.00,0,,,,
4371,4569609768.00,0,,,,
4372,4569609808.00,0,,,,
4373,4569609848.00,0,,,,
4374,4569609888.00,0,,,,
4375,4569609928.00,0,,,,
4376,4569609952.00,0,,,,
4377,4569609968.00,0,,,,
4378,4569609992.00,0,,,,
4379,4569610008.00,0,,,,
4380,4569610032.00,0,,,,
4381,4569610048.00,0,,,,
4382,4569610112.00,0,,,,
4383,4569610152.00,0,,,,
4384,4569610192.00,0,,,,
4385,4569610232.00,0,,,,
4386,4569610272.00,0,,,,
4387,4569610296.00,0,,,,
4388,4569610312.00,0,,,,
4389,4569610336.00,0,,,,
4390,4569610416.00,0,,,,
4391,4573222984.00,0,,,,
4392,4573223024.00,0,,,,
4393,4573223064.00,0,,,,
4394,4573223104.00,0,,,,
4395,4573223144.00,0,,,,
4396,4573223168.00,0,,,,
4397,4573223184.00,0,,,,
4398,4573223208.00,0,,,,
4399,4573223224.00,0,,,,
4400,4573223248.00,0,,,,
4401,4573223264.00,0,,,CRC: 0x0,
4402,4573223288.00,0,,,,
4403,4573223304.00,0,,,,
4404,4573223328.00,0,,,,
4405,4573223368.00,0,,,,
4406,4573223408.00,0,,,,
4407,4573223488.00,0,,,,
4408,4573223528.00,0,,,End bit,
4409,4617190208.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
4410,4617190248.00,1,,,Transmission: host,
4411,4617190288.00,1,,,Command: ERASE_WR_BLK_START (32),
4412,4617190328.00,0,,,,
4413,4617190352.00,0,,,,
4414,4617190368.00,0,,,,
4415,4617190392.00,0,,,,
4416,4617190408.00,0,,,,
4417,4617190432.00,1,,,Argument: 0xc0000000,
4418,4617190448.00,1,,,,
4419,4617190472.00,0,,,,
4420,4617190488.00,0,,,,
4421,4617190512.00,0,,,,
4422,4617190528.00,0,,,,
4423,4617190552.00,0,,,,
4424,4617190568.00,0,,,,
4425,4617190592.00,0,,,,
4426,4617190608.00,0,,,,
4427,4617190632.00,0,,,,
4428,4617190672.00,0,,,,
4429,4617190712.00,0,,,,
4430,4617190736.00,0,,,,
4431,4617190752.00,0,,,,
4432,4617190776.00,0,,,,
4433,4617190792.00,0,,,,
4434,4617190816.00,0,,,,
4435,4617190832.00,0,,,,
4436,4617190856.00,0,,,,
4437,4617190872.00,0,,,,
4438,4617190896.00,0,,,,
4439,4617190936.00,0,,,,
4440,4617190952.00,0,,,,
4441,4617190976.00,0,,,,
4442,4617190992.00,0,,,,
4443,4617191016.00,0,,,,
4444,4617191056.00,0,,,,
4445,4617191096.00,0,,,,
4446,4617191136.00,0,,,,
4447,4617191160.00,0,,,,
4448,4617191176.00,0,,,,
4449,4617191216.00,1,,,CRC: 0x47,
4450,4617191240.00,0,,,,
4451,4617191256.00,0,,,,
4452,4617191280.00,0,,,,
4453,4617191320.00,1,,,,
4454,4617191360.00,1,,,,
4455,4617191400.00,1,,,,
4456,4617191440.00,0,,,End bit,
4457,4617191520.00,0,,,Start bit,Response: R1
4458,4617191584.00,0,,,Transmission: card,
4459,4617191624.00,0,,,Command: GO_IDLE_STATE (0),
4460,4617191664.00,0,,,,
4461,4617191704.00,0,,,,
4462,4617191744.00,0,,,,
4463,4617191784.00,0,,,,
4464,4617191968.00,0,,,,
4465,4621273064.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4466,4621273104.00,0,ADDRESS_ERROR,,,
4467,4621273128.00,0,BLOCK_LEN_ERROR,,,
4468,4621273168.00,0,ERASE_SEQ_ERROR,,,
4469,4621273184.00,0,ERASE_PARAM,,,
4470,4621273208.00,0,WP_VIOLATION,,,
4471,4621273248.00,0,CARD_IS_LOCKED,,,
4472,4621273288.00,0,LOCK_UNLOCK_FAILED,,,
4473,4621273312.00,0,COM_CRC_ERROR,,,
4474,4621273328.00,0,ILLEGAL_COMMAND,,,
4475,4621273352.00,0,CARD_ECC_FAILED,,,
4476,4621273368.00,0,CC_ERROR,,,
4477,4621273392.00,0,ERROR,,,
4478,4621273408.00,0,Reserved,,,
4479,4621273432.00,0,Reserved for DEFERRED_RESPONSE,,,
4480,4621273448.00,0,CSD_OVERWRITE,,,
4481,4621273472.00,0,WP_ERASE_SKIP,,,
4482,4621273512.00,0,CARD_ECC_DISABLED,,,
4483,4621273552.00,0,ERASE_RESET,,,
4484,4621273576.00,0,CURRENT_STATE,,,
4485,4621273592.00,0,,,,
4486,4621273616.00,0,,,,
4487,4621273632.00,0,,,,
4488,4621273656.00,0,READY_FOR_DATA,,,
4489,4621273672.00,0,RSVD,,,
4490,4621273696.00,0,FX_EVENT,,,
4491,4621273736.00,0,APP_CMD,,,
4492,4621273776.00,0,Reserved for SDIO card,,,
4493,4621273816.00,0,AKE_SEQ_ERROR,,,
4494,4621273840.00,0,Reserved for application specific commands,,,
4495,4621273856.00,0,Reserved for manufacturer test mode,,,
4496,4621273880.00,0,,,,
4497,4621273920.00,0,,,CRC: 0x0,
4498,4621273960.00,0,,,,
4499,4621274184.00,0,,,,
4500,4621274224.00,0,,,,
4501,4621274264.00,0,,,,
4502,4621274368.00,0,,,,
4503,4621274384.00,0,,,,
4504,4621274408.00,0,,,End bit,
4505,4670808592.00,0,,,Start bit,CMD60 (Reserved for manufacturer): CMD60
4506,4670808632.00,1,,,Transmission: host,
4507,4670808656.00,1,,,Command: Reserved for manufacturer (60),
4508,4670808672.00,1,,,,
4509,4670808696.00,1,,,,
4510,4670808712.00,1,,,,
4511,4670808736.00,0,,,,
4512,4670808752.00,0,,,,
4513,4670808776.00,0,,,Argument: 0x20000080,
4514,4670808792.00,0,,,,
4515,4670808816.00,1,,,,
4516,4670808856.00,0,,,,
4517,4670808880.00,0,,,,
4518,4670808896.00,0,,,,
4519,4670808920.00,0,,,,
4520,4670808936.00,0,,,,
4521,4670808960.00,0,,,,
4522,4670808976.00,0,,,,
4523,4670809000.00,0,,,,
4524,4670809016.00,0,,,,
4525,4670809040.00,0,,,,
4526,4670809080.00,0,,,,
4527,4670809104.00,0,,,,
4528,4670809120.00,0,,,,
4529,4670809144.00,0,,,,
4530,4670809160.00,0,,,,
4531,4670809184.00,0,,,,
4532,4670809200.00,0,,,,
4533,4670809224.00,0,,,,
4534,4670809240.00,0,,,,
4535,4670809264.00,0,,,,
4536,4670809280.00,0,,,,
4537,4670809304.00,1,,,,
4538,4670809344.00,0,,,,
4539,4670809368.00,0,,,,
4540,4670809384.00,0,,,,
4541,4670809408.00,0,,,,
4542,4670809424.00,0,,,,
4543,4670809448.00,0,,,,
4544,4670809464.00,0,,,,
4545,4670809488.00,0,,,CRC: 0x1,
4546,4670809504.00,0,,,,
4547,4670809528.00,0,,,,
4548,4670809568.00,0,,,,
4549,4670809608.00,0,,,,
4550,4670809648.00,0,,,,
4551,4670809688.00,1,,,,
4552,4670809712.00,1,,,End bit,
4553,4670809832.00,0,,,Start bit,Response: R1
4554,4670809872.00,0,,,Transmission: card,
4555,4670809936.00,0,,,Command: GO_IDLE_STATE (0),
4556,4670809976.00,0,,,,
4557,4670810016.00,0,,,,
4558,4670810056.00,0,,,,
4559,4670810096.00,0,,,,
4560,4670810200.00,0,,,,
4561,4670810240.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4562,4670810280.00,0,ADDRESS_ERROR,,,
4563,4674406584.00,0,BLOCK_LEN_ERROR,,,
4564,4674406608.00,0,ERASE_SEQ_ERROR,,,
4565,4674406624.00,0,ERASE_PARAM,,,
4566,4674406648.00,0,WP_VIOLATION,,,
4567,4674406688.00,0,CARD_IS_LOCKED,,,
4568,4674406704.00,0,LOCK_UNLOCK_FAILED,,,
4569,4674406728.00,0,COM_CRC_ERROR,,,
4570,4674406768.00,0,ILLEGAL_COMMAND,,,
4571,4674406808.00,0,CARD_ECC_FAILED,,,
4572,4674406848.00,0,CC_ERROR,,,
4573,4674406872.00,0,ERROR,,,
4574,4674406888.00,0,Reserved,,,
4575,4674406912.00,0,Reserved for DEFERRED_RESPONSE,,,
4576,4674406928.00,0,CSD_OVERWRITE,,,
4577,4674406952.00,0,WP_ERASE_SKIP,,,
4578,4674406968.00,0,CARD_ECC_DISABLED,,,
4579,4674406992.00,0,ERASE_RESET,,,
4580,4674407008.00,0,CURRENT_STATE,,,
4581,4674407032.00,0,,,,
4582,4674407072.00,0,,,,
4583,4674407112.00,0,,,,
4584,4674407152.00,0,READY_FOR_DATA,,,
4585,4674407192.00,0,RSVD,,,
4586,4674407216.00,0,FX_EVENT,,,
4587,4674407232.00,0,APP_CMD,,,
4588,4674407256.00,0,Reserved for SDIO card,,,
4589,4674407272.00,0,AKE_SEQ_ERROR,,,
4590,4674407296.00,0,Reserved for application specific commands,,,
4591,4674407312.00,0,Reserved for manufacturer test mode,,,
4592,4674407336.00,0,,,,
4593,4674407376.00,0,,,CRC: 0x0,
4594,4674407496.00,0,,,,
4595,4674407720.00,0,,,,
4596,4674407760.00,0,,,,
4597,4674407840.00,0,,,,
4598,4674407864.00,0,,,,
4599,4674407880.00,0,,,,
4600,4674407904.00,0,,,End bit,
4601,4711148376.00,0,,,Start bit,CMD57 (Reserved for CMD6): CMD57
4602,4711148480.00,1,,,Transmission: host,
4603,4711148496.00,1,,,Command: Reserved for CMD6 (57),
4604,4711148520.00,1,,,,
4605,4711148560.00,1,,,,
4606,4711148600.00,0,,,,
4607,4711148640.00,0,,,,
4608,4711148680.00,1,,,,
4609,4711148704.00,0,,,Argument: 0x00000000,
4610,4711148720.00,0,,,,
4611,4711148744.00,0,,,,
4612,4711148760.00,0,,,,
4613,4711148784.00,0,,,,
4614,4711148800.00,0,,,,
4615,4711148824.00,0,,,,
4616,4711148864.00,0,,,,
4617,4711148904.00,0,,,,
4618,4711148928.00,0,,,,
4619,4711148944.00,0,,,,
4620,4711148968.00,0,,,,
4621,4711148984.00,0,,,,
4622,4711149008.00,0,,,,
4623,4711149024.00,0,,,,
4624,4711149048.00,0,,,,
4625,4711149088.00,0,,,,
4626,4711149128.00,0,,,,
4627,4711149192.00,0,,,,
4628,4711149208.00,0,,,,
4629,4711149232.00,0,,,,
4630,4711149272.00,0,,,,
4631,4711149312.00,0,,,,
4632,4711149352.00,0,,,,
4633,4711149392.00,0,,,,
4634,4711149416.00,0,,,,
4635,4711149432.00,0,,,,
4636,4711149536.00,0,,,,
4637,4714547384.00,0,,,,
4638,4714547424.00,0,,,,
4639,4714547464.00,0,,,,
4640,4714547488.00,0,,,,
4641,4714547528.00,0,,,CRC: 0x0,
4642,4714547544.00,0,,,,
4643,4714547568.00,0,,,,
4644,4714547608.00,0,,,,
4645,4714547648.00,0,,,,
4646,4714547672.00,0,,,,
4647,4714547688.00,0,,,,
4648,4714547712.00,0,,,End bit,
4649,4714547752.00,0,,,Start bit,Response: R1
4650,4714547792.00,0,,,Transmission: card,
4651,4714547856.00,0,,,Command: GO_IDLE_STATE (0),
4652,4714547872.00,0,,,,
4653,4714547896.00,0,,,,
4654,4714547912.00,0,,,,
4655,4714547936.00,0,,,,
4656,4714547976.00,0,,,,
4657,4714548016.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4658,4714548056.00,0,ADDRESS_ERROR,,,
4659,4714548080.00,0,BLOCK_LEN_ERROR,,,
4660,4714548096.00,0,ERASE_SEQ_ERROR,,,
4661,4714548120.00,0,ERASE_PARAM,,,
4662,4714548160.00,0,WP_VIOLATION,,,
4663,4714548264.00,0,CARD_IS_LOCKED,,,
4664,4714548280.00,0,LOCK_UNLOCK_FAILED,,,
4665,4714548488.00,0,COM_CRC_ERROR,,,
4666,4714548504.00,0,ILLEGAL_COMMAND,,,
4667,4714548528.00,0,CARD_ECC_FAILED,,,
4668,4714548568.00,0,CC_ERROR,,,
4669,4714548608.00,0,ERROR,,,
4670,4714548648.00,0,Reserved,,,
4671,4714548672.00,0,Reserved for DEFERRED_RESPONSE,,,
4672,4714548688.00,0,CSD_OVERWRITE,,,
4673,4714548712.00,0,WP_ERASE_SKIP,,,
4674,4714548752.00,0,CARD_ECC_DISABLED,,,
4675,4714548792.00,0,ERASE_RESET,,,
4676,4714548832.00,0,CURRENT_STATE,,,
4677,4714548872.00,0,,,,
4678,4714548896.00,0,,,,
4679,4714548936.00,0,,,,
4680,4714548976.00,0,READY_FOR_DATA,,,
4681,4714549016.00,0,RSVD,,,
4682,4714549080.00,0,FX_EVENT,,,
4683,4714549096.00,0,APP_CMD,,,
4684,4714549160.00,0,Reserved for SDIO card,,,
4685,4714549200.00,0,AKE_SEQ_ERROR,,,
4686,4714549240.00,0,Reserved for application specific commands,,,
4687,4714549280.00,0,Reserved for manufacturer test mode,,,
4688,4714549304.00,0,,,,
4689,4714587096.00,0,,,CRC: 0x0,
4690,4714587120.00,0,,,,
4691,4714587136.00,0,,,,
4692,4714587160.00,0,,,,
4693,4714587200.00,0,,,,
4694,4714587216.00,0,,,,
4695,4714587240.00,0,,,,
4696,4714587280.00,0,,,End bit,
4697,4829065896.00,0,,,Start bit,CMD56 (GEN_CMD): CMD56
4698,4829066016.00,1,,,Transmission: host,
4699,4829066040.00,1,,,Command: GEN_CMD (56),
4700,4829066056.00,1,,,,
4701,4829066080.00,1,,,,
4702,4829066120.00,0,,,,
4703,4829066136.00,0,,,,
4704,4829066160.00,0,,,,
4705,4829066200.00,1,,,Argument: 0x80000000,
4706,4829066240.00,0,,,,
4707,4829066264.00,0,,,,
4708,4829066280.00,0,,,,
4709,4829066304.00,0,,,,
4710,4829066320.00,0,,,,
4711,4829066344.00,0,,,,
4712,4829066360.00,0,,,,
4713,4829066384.00,0,,,,
4714,4829066424.00,0,,,,
4715,4829066464.00,0,,,,
4716,4829066488.00,0,,,,
4717,4829066504.00,0,,,,
4718,4829066528.00,0,,,,
4719,4829066544.00,0,,,,
4720,4829066568.00,0,,,,
4721,4829066608.00,0,,,,
4722,4829066648.00,0,,,,
4723,4829066712.00,0,,,,
4724,4829066728.00,0,,,,
4725,4829066752.00,0,,,,
4726,4829066768.00,0,,,,
4727,4829066792.00,0,,,,
4728,4829066832.00,0,,,,
4729,4829066872.00,0,,,,
4730,4829066912.00,0,,,,
4731,4829066952.00,0,,,,
4732,4829067056.00,0,,,,
4733,4832721896.00,0,,,,
4734,4832721912.00,0,,,,
4735,4832721936.00,0,,,,
4736,4832721952.00,0,,,,
4737,4832721976.00,0,,,CRC: 0x0,
4738,4832722016.00,0,,,,
4739,4832722056.00,0,,,,
4740,4832722080.00,0,,,,
4741,4832722096.00,0,,,,
4742,4832722120.00,0,,,,
4743,4832722136.00,0,,,,
4744,4832722160.00,0,,,End bit,
4745,4832722200.00,0,,,Start bit,Response: R1
4746,4832722240.00,0,,,Transmission: card,
4747,4832722280.00,0,,,Command: GO_IDLE_STATE (0),
4748,4832722304.00,0,,,,
4749,4832722320.00,0,,,,
4750,4832722344.00,0,,,,
4751,4832722384.00,0,,,,
4752,4832722424.00,0,,,,
4753,4832722464.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4754,4832722488.00,0,ADDRESS_ERROR,,,
4755,4832722504.00,0,BLOCK_LEN_ERROR,,,
4756,4832722528.00,0,ERASE_SEQ_ERROR,,,
4757,4832722544.00,0,ERASE_PARAM,,,
4758,4832722568.00,0,WP_VIOLATION,,,
4759,4832722608.00,0,CARD_IS_LOCKED,,,
4760,4832722648.00,0,LOCK_UNLOCK_FAILED,,,
4761,4832722688.00,0,COM_CRC_ERROR,,,
4762,4832722712.00,0,ILLEGAL_COMMAND,,,
4763,4832722752.00,0,CARD_ECC_FAILED,,,
4764,4832722792.00,0,CC_ERROR,,,
4765,4832723016.00,0,ERROR,,,
4766,4832723056.00,0,Reserved,,,
4767,4832723096.00,0,Reserved for DEFERRED_RESPONSE,,,
4768,4832723136.00,0,CSD_OVERWRITE,,,
4769,4832723200.00,0,WP_ERASE_SKIP,,,
4770,4832723216.00,0,CARD_ECC_DISABLED,,,
4771,4832723240.00,0,ERASE_RESET,,,
4772,4832723280.00,0,CURRENT_STATE,,,
4773,4832723320.00,0,,,,
4774,4832723360.00,0,,,,
4775,4832723400.00,0,,,,
4776,4832723424.00,0,READY_FOR_DATA,,,
4777,4832723440.00,0,RSVD,,,
4778,4832723464.00,0,FX_EVENT,,,
4779,4832723504.00,0,APP_CMD,,,
4780,4832723544.00,0,Reserved for SDIO card,,,
4781,4832723624.00,0,AKE_SEQ_ERROR,,,
4782,4832723688.00,0,Reserved for application specific commands,,,
4783,4832723728.00,0,Reserved for manufacturer test mode,,,
4784,4832723768.00,0,,,,
4785,4832723808.00,0,,,CRC: 0x0,
4786,4832723848.00,0,,,,
4787,4832761624.00,0,,,,
4788,4832761664.00,0,,,,
4789,4832761680.00,0,,,,
4790,4832761704.00,0,,,,
4791,4832761744.00,0,,,,
4792,4832761784.00,0,,,End bit,
